Date,Crude Oil,Brent Crude,Unleaded Gasoline,Heating Oil,Gas Oil,Natural Gas
2/12/08,-0.0482,-0.0493,-0.0488,-0.0199,-0.0307,-0.0276
3/12/08,-0.0036,0.0033,-0.0160,0.0005,-0.0188,-0.0121
4/12/08,-0.0690,-0.0682,-0.0716,-0.0484,0.0036,-0.0534
5/12/08,-0.0574,-0.0479,-0.0627,-0.0519,-0.0850,-0.0459
8/12/08,0.0823,0.0934,0.0777,0.0477,0.0262,-0.0287
9/12/08,-0.0259,-0.0270,-0.0161,-0.0320,-0.0024,0.0047
10/12/08,0.0425,0.0299,0.0427,-0.0183,-0.0234,0.0217
11/12/08,0.1105,0.1076,0.1112,0.0745,0.0639,-0.0133
12/12/08,-0.0344,-0.0158,-0.0052,-0.0132,-0.0221,-0.0249
15/12/08,-0.0342,-0.0385,-0.0370,-0.0215,0.0524,0.0279
16/12/08,-0.0164,-0.0110,-0.0030,-0.0026,-0.0350,0.0185
17/12/08,-0.0458,-0.0226,-0.0303,-0.0124,0.0000,-0.0197
18/12/08,-0.0682,-0.0423,-0.0450,-0.0486,-0.0308,-0.0101
19/12/08,0.0164,0.0100,0.0069,0.0149,-0.0207,-0.0413
22/12/08,-0.0596,-0.0521,-0.0828,-0.0392,-0.0105,-0.0100
23/12/08,-0.0235,-0.0256,-0.0314,-0.0123,-0.0514,0.0814
24/12/08,-0.0978,-0.0891,-0.0747,-0.0968,-0.0346,0.0234
25/12/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/12/08,0.0647,0.0457,0.0562,0.0377,-0.0067,-0.0182
29/12/08,0.0595,0.0523,0.0394,0.0316,0.0121,0.0458
30/12/08,-0.0251,-0.0065,0.0155,-0.0021,0.0203,-0.0377
31/12/08,0.1334,0.1288,0.1297,0.0991,0.0053,-0.0413
1/1/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2/1/09,0.0382,0.0199,0.0447,0.0261,0.0233,0.0602
5/1/09,0.0519,0.0509,0.0628,0.0628,0.1073,0.0168
6/1/09,-0.0047,0.0165,0.0057,0.0312,0.0674,-0.0148
7/1/09,-0.1307,-0.0903,-0.0997,-0.0525,-0.0264,-0.0187
8/1/09,0.0008,-0.0129,0.0192,-0.0145,-0.0408,-0.0512
9/1/09,0.0061,0.0041,0.0292,-0.0203,-0.0445,-0.0130
12/1/09,-0.0404,-0.0271,-0.0164,-0.0125,-0.0134,0.0036
13/1/09,0.0507,0.0483,0.0610,0.0275,0.0510,-0.0676
14/1/09,0.0187,0.0127,0.0188,-0.0342,-0.0399,-0.0382
15/1/09,-0.0148,0.0002,0.0036,0.0129,0.0032,-0.0265
16/1/09,-0.0225,-0.0250,-0.0078,-0.0113,0.0139,-0.0060
19/1/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/1/09,-0.0415,-0.0691,-0.0220,-0.0664,-0.0368,-0.0385
21/1/09,0.0642,0.0252,0.0229,0.0072,-0.0394,0.0254
22/1/09,0.0028,0.0120,-0.0696,-0.0254,-0.0203,-0.0187
23/1/09,0.0622,0.0599,0.0553,0.0712,-0.0065,-0.0369
26/1/09,-0.0161,-0.0249,0.0020,-0.0156,0.0880,-0.0078
27/1/09,-0.0951,-0.0606,-0.0406,-0.0412,-0.0601,-0.0029
28/1/09,0.0138,0.0253,0.0577,0.0335,0.0176,-0.0056
29/1/09,-0.0172,0.0047,0.0309,0.0044,0.0084,0.0347
30/1/09,0.0058,0.0072,0.0201,0.0114,0.0150,-0.0353
2/2/09,-0.0391,-0.0461,-0.0989,-0.0660,-0.0462,0.0312
3/2/09,0.0173,0.0031,0.0154,-0.0127,-0.0139,-0.0097
4/2/09,-0.0113,0.0087,0.0431,0.0012,0.0018,0.0185
5/2/09,0.0209,0.0437,0.0453,0.0298,-0.0094,0.0097
6/2/09,0.0047,0.0038,-0.0050,-0.0046,-0.0055,0.0297
9/2/09,0.0169,-0.0008,0.0118,-0.0042,0.0551,0.0093
10/2/09,-0.0191,-0.0311,0.0079,-0.0383,-0.0167,-0.0527
11/2/09,-0.0027,-0.0037,0.0287,0.0099,-0.0317,-0.0022
12/2/09,0.0241,0.0197,0.0096,0.0036,-0.0028,-0.0143
13/2/09,-0.0048,-0.0279,-0.0333,-0.0182,-0.0125,-0.0101
16/2/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/2/09,-0.0853,-0.0859,-0.0810,-0.0929,-0.0789,-0.0558
18/2/09,-0.0297,-0.0409,-0.0421,-0.0357,-0.0369,0.0050
19/2/09,0.0714,0.0602,0.0420,0.0505,0.0127,-0.0304
20/2/09,-0.0037,-0.0032,-0.0101,-0.0054,-0.0181,-0.0184
23/2/09,-0.0405,-0.0183,-0.0253,-0.0208,0.0286,0.0152
24/2/09,0.0388,0.0344,0.0293,0.0276,-0.0079,0.0232
25/2/09,0.0616,0.0354,0.0603,0.0264,0.0124,-0.0402
26/2/09,0.0620,0.0471,0.0933,0.0473,0.0601,0.0119
27/2/09,-0.0102,-0.0087,-0.0123,-0.0207,-0.0357,0.0292
2/3/09,-0.1087,-0.0895,-0.0649,-0.0962,-0.0529,-0.0110
3/3/09,0.0367,0.0319,0.0255,0.0244,-0.0115,0.0308
4/3/09,0.0858,0.0531,0.0461,0.0292,0.0574,0.0134
5/3/09,-0.0398,-0.0482,-0.0511,-0.0461,-0.0412,-0.0598
6/3/09,0.0525,0.0308,0.0169,0.0607,0.0011,-0.0320
9/3/09,0.0322,-0.0077,0.0042,-0.0097,0.0491,-0.0176
10/3/09,-0.0211,0.0017,-0.0253,-0.0112,0.0117,-0.0026
11/3/09,-0.0625,-0.0509,-0.0344,-0.0532,-0.0464,-0.0086
12/3/09,0.0942,0.0841,0.0732,0.0784,-0.0075,0.0527
13/3/09,-0.0198,-0.0082,0.0021,-0.0245,0.0548,-0.0122
16/3/09,0.0215,0.0131,0.0119,0.0147,-0.0216,-0.0212
17/3/09,0.0406,0.0395,0.0414,0.0499,0.0451,-0.0102
18/3/09,-0.0231,-0.0087,-0.0370,-0.0070,0.0061,-0.0322
19/3/09,0.0622,0.0563,0.0509,0.0695,0.0608,0.1207
20/3/09,0.0006,0.0088,0.0116,0.0206,0.0176,0.0152
23/3/09,0.0327,0.0458,0.0241,0.0590,0.0691,0.0166
24/3/09,0.0034,-0.0002,0.0074,0.0193,0.0011,0.0145
25/3/09,-0.0227,-0.0333,-0.0060,-0.0258,-0.0063,-0.0059
26/3/09,0.0293,0.0313,0.0233,0.0095,-0.0048,-0.0904
27/3/09,-0.0367,-0.0261,-0.0290,-0.0333,-0.0198,-0.0765
30/3/09,-0.0788,-0.0762,-0.0752,-0.0652,-0.0325,0.0005
31/3/09,0.0255,0.0212,0.0195,0.0135,-0.0446,0.0099
1/4/09,-0.0259,-0.0192,-0.0355,-0.0163,-0.0141,-0.0217
2/4/09,0.0842,0.0833,0.0691,0.0671,0.0836,0.0233
3/4/09,-0.0025,0.0127,0.0153,0.0047,-0.0160,0.0050
6/4/09,-0.0282,-0.0217,-0.0114,-0.0187,-0.0056,-0.0183
7/4/09,-0.0268,-0.0144,-0.0079,-0.0169,0.0052,-0.0393
8/4/09,0.0150,0.0099,-0.0116,0.0090,0.0227,0.0262
9/4/09,0.0625,0.0451,0.0312,0.0251,-0.0066,0.0020
10/4/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/4/09,-0.0248,-0.0298,-0.0093,-0.0184,-0.0327,0.0125
14/4/09,0.0024,0.0032,-0.0028,0.0057,0.0378,0.0234
15/4/09,-0.0144,-0.0106,-0.0079,-0.0015,-0.0109,0.0005
16/4/09,0.0075,0.0106,0.0174,0.0142,0.0196,-0.0251
17/4/09,0.0059,0.0050,0.0096,0.0001,0.0027,0.0340
20/4/09,-0.0785,-0.0655,-0.0574,-0.0652,-0.0609,-0.0518
21/4/09,0.0008,-0.0012,-0.0001,0.0096,-0.0057,-0.0088
22/4/09,0.0061,-0.0020,-0.0146,-0.0143,-0.0098,0.0028
23/4/09,0.0156,0.0059,0.0019,-0.0083,-0.0070,-0.0360
24/4/09,0.0382,0.0287,0.0323,0.0371,0.0276,-0.0330
27/4/09,-0.0277,-0.0248,-0.0275,-0.0327,-0.0282,-0.0118
28/4/09,-0.0044,-0.0067,-0.0062,-0.0062,-0.0047,0.0229
29/4/09,0.0208,0.0156,0.0329,0.0108,0.0192,-0.0108
30/4/09,0.0029,0.0012,0.0134,-0.0080,0.0011,-0.0088
1/5/09,0.0399,0.0393,0.0346,0.0379,0.0211,0.0500
4/5/09,0.0236,0.0330,0.0442,0.0327,0.0266,0.0492
5/5/09,-0.0116,-0.0085,-0.0087,-0.0058,-0.0016,-0.0300
6/5/09,0.0454,0.0333,0.0349,0.0311,0.0265,0.0725
7/5/09,0.0111,0.0086,0.0218,0.0133,0.0354,0.0544
8/5/09,0.0362,0.0312,0.0217,0.0255,0.0012,0.0589
11/5/09,-0.0005,-0.0081,-0.0158,-0.0086,0.0032,0.0034
12/5/09,0.0083,0.0078,-0.0060,0.0083,0.0080,0.0387
13/5/09,-0.0096,-0.0082,0.0094,-0.0081,0.0053,-0.0178
14/5/09,0.0076,0.0078,0.0176,0.0029,-0.0226,-0.0103
15/5/09,-0.0416,-0.0458,-0.0266,-0.0509,-0.0094,-0.0457
18/5/09,0.0444,0.0422,0.0432,0.0398,-0.0011,0.0113
19/5/09,0.0085,0.0086,0.0213,0.0050,0.0068,-0.0567
20/5/09,0.0318,0.0258,0.0019,0.0343,0.0236,0.0167
21/5/09,-0.0161,-0.0098,-0.0040,-0.0056,-0.0092,-0.0952
22/5/09,0.0101,0.0142,0.0217,0.0054,0.0066,-0.0244
25/5/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/5/09,0.0126,0.0073,0.0061,0.0043,0.0056,0.0019
27/5/09,0.0159,0.0189,0.0181,0.0110,0.0131,-0.0014
28/5/09,0.0254,0.0296,0.0103,0.0262,0.0320,0.0841
29/5/09,0.0187,0.0166,0.0112,0.0285,0.0352,-0.0313
1/6/09,0.0337,0.0361,0.0152,0.0573,0.0272,0.1025
2/6/09,-0.0004,0.0035,0.0005,0.0120,0.0322,-0.0308
3/6/09,-0.0361,-0.0320,-0.0123,-0.0337,-0.0227,-0.0898
4/6/09,0.0399,0.0407,0.0313,0.0259,0.0214,0.0116
5/6/09,-0.0027,-0.0036,-0.0056,-0.0041,-0.0030,0.0240
8/6/09,-0.0023,-0.0033,-0.0107,0.0026,0.0004,-0.0239
9/6/09,0.0285,0.0249,0.0145,0.0251,0.0196,0.0108
10/6/09,0.0203,0.0178,0.0220,0.0169,0.0203,0.0020
11/6/09,0.0219,0.0177,0.0205,0.0166,0.0213,0.0717
12/6/09,-0.0100,-0.0103,-0.0093,-0.0074,-0.0121,-0.0185
15/6/09,-0.0200,-0.0210,0.0029,-0.0122,-0.0200,0.0736
16/6/09,-0.0021,-0.0004,0.0063,0.0040,0.0304,-0.0161
17/6/09,0.0076,0.0094,-0.0168,0.0196,-0.0172,0.0257
18/6/09,0.0029,0.0018,-0.0008,-0.0117,0.0110,-0.0336
19/6/09,-0.0266,-0.0263,-0.0462,-0.0260,-0.0029,-0.0201
22/6/09,-0.0367,-0.0327,-0.0327,-0.0323,-0.0616,-0.0295
23/6/09,0.0255,0.0253,0.0188,0.0254,0.0031,-0.0159
24/6/09,-0.0083,-0.0065,-0.0218,-0.0174,0.0247,-0.0255
25/6/09,0.0225,0.0209,0.0275,0.0227,0.0052,0.0210
26/6/09,-0.0154,-0.0126,-0.0157,-0.0236,-0.0157,0.0287
29/6/09,0.0331,0.0296,0.0334,0.0292,0.0217,-0.0400
30/6/09,-0.0226,-0.0243,-0.0174,-0.0254,-0.0235,-0.0280
1/7/09,-0.0083,-0.0079,-0.0229,-0.0124,-0.0004,-0.0105
2/7/09,-0.0379,-0.0315,-0.0374,-0.0370,-0.0395,-0.0486
3/7/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6/7/09,-0.0410,-0.0418,-0.0286,-0.0451,-0.0345,-0.0361
7/7/09,-0.0176,-0.0148,-0.0044,-0.0161,-0.0250,-0.0167
8/7/09,-0.0420,-0.0409,-0.0596,-0.0345,-0.0296,-0.0150
9/7/09,0.0082,0.0103,0.0177,0.0034,-0.0088,0.0226
10/7/09,-0.0059,-0.0095,-0.0090,0.0025,-0.0071,-0.0028
13/7/09,-0.0016,0.0015,-0.0069,-0.0124,-0.0029,-0.0210
14/7/09,0.0001,0.0037,0.0029,0.0085,0.0193,0.0567
15/7/09,0.0356,0.0431,0.0354,0.0428,0.0218,-0.0394
16/7/09,0.0076,0.0064,0.0040,0.0108,0.0242,0.1050
17/7/09,0.0238,0.0247,0.0318,0.0248,0.0218,0.0008
20/7/09,0.0109,0.0168,0.0110,0.0263,0.0213,0.0057
21/7/09,0.0049,0.0058,0.0084,0.0036,0.0235,0.0021
22/7/09,-0.0032,0.0058,0.0103,0.0079,-0.0094,0.0241
23/7/09,0.0266,0.0300,0.0362,0.0303,0.0289,-0.0601
24/7/09,0.0132,0.0136,0.0035,0.0079,0.0087,0.0399
27/7/09,0.0048,0.0048,0.0092,0.0071,0.0112,-0.0244
28/7/09,-0.0170,-0.0140,-0.0139,-0.0182,-0.0169,-0.0217
29/7/09,-0.0594,-0.0491,-0.0319,-0.0532,-0.0392,-0.0384
30/7/09,0.0551,0.0514,0.0697,0.0540,0.0392,0.0535
31/7/09,0.0368,0.0242,0.0309,0.0235,0.0100,-0.0243
3/8/09,0.0302,0.0242,0.0278,0.0210,0.0361,0.0984
4/8/09,-0.0022,0.0085,-0.0061,0.0159,0.0062,-0.0074
5/8/09,0.0077,0.0162,-0.0027,0.0288,0.0177,0.0102
6/8/09,-0.0004,-0.0078,0.0046,-0.0104,0.0065,-0.0769
7/8/09,-0.0089,-0.0135,-0.0360,-0.0096,-0.0029,-0.0043
10/8/09,0.0015,0.0018,-0.0005,0.0109,-0.0017,0.0067
11/8/09,-0.0115,-0.0127,-0.0090,-0.0061,-0.0162,-0.0130
12/8/09,0.0148,0.0081,-0.0207,-0.0057,0.0100,0.0016
13/8/09,0.0117,0.0087,-0.0127,0.0089,0.0076,-0.0099
14/8/09,-0.0406,-0.0341,-0.0463,-0.0346,-0.0293,-0.0096
17/8/09,-0.0114,-0.0120,0.0017,-0.0085,-0.0354,-0.0230
18/8/09,0.0326,0.0244,0.0268,0.0214,0.0215,-0.0259
19/8/09,0.0378,0.0298,0.0203,0.0275,0.0288,0.0023
20/8/09,-0.0126,-0.0173,-0.0186,-0.0174,0.0058,-0.0447
21/8/09,0.0134,0.0116,0.0089,0.0091,-0.0025,-0.0290
24/8/09,0.0065,0.0020,0.0204,0.0091,0.0131,0.0341
25/8/09,-0.0317,-0.0327,-0.0301,-0.0349,-0.0118,-0.0148
26/8/09,-0.0086,-0.0032,-0.0137,-0.0023,-0.0364,0.0018
27/8/09,0.0147,0.0111,0.0223,0.0052,0.0000,-0.0271
28/8/09,0.0034,0.0040,0.0061,0.0008,0.0269,-0.0555
31/8/09,-0.0390,-0.0428,-0.0485,-0.0422,-0.0580,-0.0186
1/9/09,-0.0277,-0.0274,-0.0154,-0.0278,0.0057,-0.0539
2/9/09,0.0000,-0.0016,0.0147,-0.0048,-0.0189,-0.0383
3/9/09,-0.0013,-0.0076,-0.0088,-0.0089,-0.0125,-0.0793
4/9/09,0.0009,-0.0049,-0.0092,-0.0084,-0.0168,0.0841
7/9/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8/9/09,0.0457,0.0403,0.0279,0.0394,0.0552,0.1007
9/9/09,0.0044,0.0084,-0.0004,0.0107,0.0099,0.0729
10/9/09,0.0087,0.0032,-0.0106,0.0014,-0.0159,0.1713
11/9/09,-0.0353,-0.0284,-0.0252,-0.0278,-0.0031,-0.0133
14/9/09,-0.0038,0.0004,-0.0076,0.0092,-0.0203,0.1289
15/9/09,0.0274,0.0210,0.0251,0.0199,-0.0004,-0.0053
16/9/09,0.0218,0.0243,0.0315,0.0239,0.0190,0.0919
17/9/09,0.0010,-0.0013,0.0017,0.0077,0.0408,-0.0567
18/9/09,-0.0062,-0.0039,-0.0090,-0.0072,-0.0123,0.0439
21/9/09,-0.0360,-0.0365,-0.0435,-0.0403,-0.0338,-0.0514
22/9/09,0.0258,0.0256,0.0211,0.0322,0.0222,0.0219
23/9/09,-0.0397,-0.0357,-0.0426,-0.0293,-0.0253,0.0505
24/9/09,-0.0457,-0.0465,-0.0426,-0.0455,-0.0324,0.0294
25/9/09,0.0020,0.0035,-0.0081,-0.0025,-0.0092,0.0106
28/9/09,0.0124,0.0070,0.0089,0.0077,0.0133,-0.0242
29/9/09,-0.0020,-0.0006,-0.0057,0.0040,-0.0091,0.0093
30/9/09,0.0568,0.0522,0.0650,0.0595,0.0267,-0.0070
1/10/09,0.0030,0.0024,0.0036,-0.0027,0.0195,-0.0806
2/10/09,-0.0124,-0.0160,-0.0097,-0.0169,-0.0164,0.0549
5/10/09,0.0066,-0.0004,0.0074,-0.0029,-0.0166,0.0555
6/10/09,0.0067,0.0077,0.0107,0.0125,0.0434,-0.0217
7/10/09,-0.0178,-0.0169,-0.0285,-0.0151,-0.0098,0.0361
8/10/09,0.0316,0.0380,0.0355,0.0392,0.0092,0.0414
9/10/09,0.0026,0.0044,-0.0048,0.0056,0.0158,-0.0022
12/10/09,0.0218,0.0204,0.0202,0.0243,0.0238,0.0565
13/10/09,0.0143,0.0151,0.0195,0.0187,0.0085,-0.0169
14/10/09,0.0118,0.0117,0.0150,0.0117,0.0148,-0.0218
15/10/09,0.0323,0.0314,0.0436,0.0368,0.0158,0.0104
16/10/09,0.0120,0.0092,0.0171,0.0072,0.0151,0.0540
19/10/09,0.0118,0.0100,0.0044,0.0104,0.0114,0.0078
20/10/09,-0.0106,-0.0063,-0.0014,-0.0035,0.0074,0.0303
21/10/09,0.0280,0.0312,0.0322,0.0273,0.0165,-0.0242
22/10/09,-0.0022,-0.0025,-0.0048,-0.0048,0.0072,-0.0309
23/10/09,-0.0085,-0.0070,-0.0015,-0.0093,-0.0130,-0.0239
26/10/09,-0.0229,-0.0209,-0.0072,-0.0199,-0.0120,-0.0509
27/10/09,0.0110,0.0079,0.0144,0.0078,0.0058,0.0134
28/10/09,-0.0266,-0.0265,-0.0422,-0.0283,-0.0250,-0.0418
29/10/09,0.0306,0.0284,0.0215,0.0280,0.0300,-0.0008
30/10/09,-0.0366,-0.0363,-0.0328,-0.0360,-0.0292,-0.0034
2/11/09,0.0146,0.0177,0.0156,0.0201,0.0047,-0.0448
3/11/09,0.0186,0.0202,0.0050,0.0133,-0.0024,0.0201
4/11/09,0.0100,0.0097,0.0061,0.0081,0.0242,-0.0408
5/11/09,-0.0097,-0.0119,-0.0125,-0.0157,-0.0019,0.0120
6/11/09,-0.0262,-0.0257,-0.0292,-0.0227,-0.0451,-0.0242
9/11/09,0.0270,0.0270,0.0319,0.0325,0.0372,0.0309
10/11/09,-0.0035,-0.0018,0.0004,-0.0024,0.0008,-0.0232
11/11/09,0.0049,0.0071,0.0098,0.0050,0.0005,0.0248
12/11/09,-0.0272,-0.0224,-0.0217,-0.0275,-0.0266,-0.0126
13/11/09,-0.0080,-0.0064,-0.0118,-0.0118,-0.0076,0.0078
16/11/09,0.0320,0.0313,0.0356,0.0329,0.0277,0.0394
17/11/09,0.0024,0.0033,0.0087,0.0117,0.0047,-0.0170
18/11/09,0.0047,0.0064,0.0020,-0.0044,0.0174,-0.0519
19/11/09,-0.0259,-0.0228,-0.0209,-0.0250,-0.0327,0.0119
20/11/09,-0.0074,-0.0060,0.0020,-0.0103,-0.0175,0.0091
23/11/09,0.0012,0.0031,-0.0011,0.0023,0.0285,0.0069
24/11/09,-0.0201,-0.0122,-0.0200,-0.0140,-0.0419,-0.0052
25/11/09,0.0252,0.0250,0.0309,0.0230,0.0121,0.0800
26/11/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/11/09,-0.0248,-0.0160,-0.0334,-0.0129,-0.0065,0.0056
30/11/09,0.0160,0.0168,0.0286,0.0189,0.0137,-0.0685
1/12/09,0.0140,0.0109,0.0152,0.0146,0.0303,-0.0179
2/12/09,-0.0228,-0.0184,-0.0245,-0.0202,-0.0236,-0.0499
3/12/09,-0.0018,0.0063,0.0001,0.0064,0.0059,-0.0158
4/12/09,-0.0130,-0.0103,-0.0091,-0.0112,0.0032,0.0281
7/12/09,-0.0153,-0.0118,-0.0146,-0.0054,-0.0184,0.0841
8/12/09,-0.0123,-0.0143,-0.0060,-0.0072,-0.0094,0.0295
9/12/09,-0.0223,-0.0346,-0.0327,-0.0386,-0.0092,-0.0396
10/12/09,0.0023,-0.0047,-0.0086,-0.0009,-0.0303,0.0775
11/12/09,-0.0002,0.0019,0.0067,0.0037,-0.0062,-0.0197
14/12/09,-0.0012,0.0001,-0.0075,-0.0002,0.0097,0.0320
15/12/09,0.0115,0.0020,0.0082,-0.0020,0.0025,0.0321
16/12/09,0.0230,0.0181,0.0159,0.0309,0.0211,-0.0117
17/12/09,-0.0040,-0.0126,-0.0116,-0.0055,-0.0186,0.0508
18/12/09,0.0046,0.0046,0.0204,-0.0005,0.0050,0.0050
21/12/09,-0.0095,-0.0104,-0.0123,-0.0055,0.0107,-0.0203
22/12/09,0.0092,0.0061,0.0100,0.0028,-0.0237,0.0105
23/12/09,0.0301,0.0265,0.0381,0.0314,0.0384,0.0192
24/12/09,0.0178,0.0110,0.0119,0.0114,-0.0069,-0.0321
25/12/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/12/09,0.0092,0.0130,0.0131,0.0178,0.0337,0.0510
29/12/09,0.0013,0.0040,-0.0040,0.0112,0.0020,-0.0264
30/12/09,0.0052,0.0053,0.0135,0.0017,0.0102,-0.0227
31/12/09,0.0010,-0.0010,-0.0018,-0.0022,-0.0012,-0.0243
1/1/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4/1/10,0.0267,0.0268,0.0248,0.0348,0.0281,0.0545
5/1/10,0.0032,0.0053,0.0098,0.0017,0.0083,-0.0429
6/1/10,0.0171,0.0155,0.0054,0.0041,0.0049,0.0639
7/1/10,-0.0063,-0.0063,-0.0008,-0.0089,-0.0011,-0.0344
8/1/10,0.0024,0.0013,0.0104,0.0082,-0.0045,-0.0111
11/1/10,-0.0017,-0.0033,-0.0045,-0.0081,0.0023,-0.0530
12/1/10,-0.0208,-0.0197,-0.0198,-0.0213,-0.0069,0.0222
13/1/10,-0.0131,-0.0113,-0.0158,-0.0165,-0.0312,0.0252
14/1/10,-0.0010,-0.0011,0.0067,-0.0051,0.0029,-0.0248
15/1/10,-0.0191,-0.0174,-0.0132,-0.0165,-0.0098,0.0180
18/1/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/1/10,0.0121,0.0060,0.0070,0.0005,-0.0218,-0.0241
20/1/10,-0.0201,-0.0169,-0.0077,-0.0120,-0.0024,-0.0125
21/1/10,-0.0216,-0.0230,-0.0312,-0.0183,-0.0036,0.0183
22/1/10,-0.0204,-0.0235,-0.0106,-0.0225,-0.0237,0.0322
25/1/10,0.0096,0.0110,0.0172,0.0112,-0.0054,-0.0152
26/1/10,-0.0073,-0.0059,-0.0155,-0.0068,0.0029,-0.0420
27/1/10,-0.0140,-0.0139,-0.0149,-0.0180,0.0008,-0.0387
28/1/10,-0.0004,-0.0011,-0.0103,0.0012,-0.0235,-0.0166
29/1/10,-0.0102,-0.0097,-0.0073,-0.0083,0.0055,-0.0014
1/2/10,0.0209,0.0224,0.0097,0.0217,0.0004,0.0573
2/2/10,0.0369,0.0387,0.0434,0.0385,0.0258,0.0037
3/2/10,-0.0032,-0.0030,0.0090,-0.0061,0.0243,-0.0064
4/2/10,-0.0512,-0.0524,-0.0428,-0.0426,-0.0467,-0.0006
5/2/10,-0.0261,-0.0321,-0.0224,-0.0309,-0.0203,0.0170
8/2/10,0.0111,0.0100,0.0158,0.0065,-0.0111,-0.0220
9/2/10,0.0270,0.0297,0.0308,0.0276,0.0103,-0.0214
10/2/10,0.0107,0.0072,0.0138,0.0058,0.0101,0.0011
11/2/10,0.0120,0.0153,0.0192,0.0094,0.0217,0.0192
12/2/10,-0.0162,-0.0174,-0.0058,-0.0217,-0.0201,0.0118
15/2/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/2/10,0.0384,0.0369,0.0286,0.0392,0.0448,-0.0270
17/2/10,0.0040,0.0067,0.0068,0.0054,-0.0004,0.0115
18/2/10,0.0215,0.0191,0.0247,0.0222,0.0217,-0.0378
19/2/10,0.0080,0.0059,0.0089,0.0083,0.0095,-0.0209
22/2/10,0.0031,0.0057,0.0102,0.0042,0.0090,-0.0289
23/2/10,-0.0182,-0.0185,-0.0249,-0.0221,-0.0133,-0.0214
24/2/10,0.0144,0.0108,0.0176,0.0055,0.0035,0.0103
25/2/10,-0.0231,-0.0231,-0.0271,-0.0273,-0.0295,-0.0191
26/2/10,0.0189,0.0167,0.0185,0.0182,0.0240,0.0096
1/3/10,-0.0121,-0.0097,-0.0149,-0.0058,0.0067,-0.0283
2/3/10,0.0124,0.0158,0.0188,0.0160,0.0066,0.0062
3/3/10,0.0148,0.0138,0.0229,0.0181,0.0132,0.0104
4/3/10,-0.0082,-0.0082,-0.0062,-0.0120,-0.0062,-0.0390
5/3/10,0.0170,0.0172,0.0168,0.0150,0.0168,0.0068
8/3/10,0.0057,0.0073,0.0075,0.0052,-0.0020,-0.0118
9/3/10,-0.0041,-0.0056,-0.0119,-0.0065,0.0005,-0.0002
10/3/10,0.0079,0.0088,0.0110,0.0132,0.0210,0.0130
11/3/10,0.0008,0.0010,-0.0042,0.0002,-0.0032,-0.0231
12/3/10,-0.0109,-0.0102,-0.0083,-0.0096,-0.0004,-0.0089
15/3/10,-0.0181,-0.0167,-0.0148,-0.0174,-0.0262,0.0002
16/3/10,0.0233,0.0229,0.0217,0.0267,0.0318,-0.0111
17/3/10,0.0150,0.0165,0.0155,0.0122,0.0071,-0.0107
18/3/10,-0.0081,-0.0050,-0.0047,-0.0086,-0.0041,-0.0511
19/3/10,-0.0192,-0.0191,-0.0194,-0.0208,-0.0229,0.0179
22/3/10,0.0077,0.0078,0.0008,0.0042,0.0053,-0.0198
23/3/10,0.0038,0.0026,0.0029,0.0078,0.0120,0.0108
24/3/10,-0.0160,-0.0128,-0.0178,-0.0147,-0.0139,-0.0087
25/3/10,-0.0010,0.0004,-0.0012,-0.0006,0.0038,-0.0305
26/3/10,-0.0066,-0.0046,-0.0051,-0.0005,-0.0080,-0.0249
29/3/10,0.0268,0.0228,0.0242,0.0225,0.0304,-0.0036
30/3/10,0.0024,0.0026,0.0042,0.0014,-0.0070,0.0145
31/3/10,0.0167,0.0178,0.0153,0.0220,0.0129,-0.0265
1/4/10,0.0132,0.0155,0.0071,0.0172,0.0289,0.0546
2/4/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5/4/10,0.0204,0.0219,0.0113,0.0227,0.0247,0.0457
6/4/10,0.0025,0.0032,-0.0008,0.0004,0.0069,-0.0432
7/4/10,-0.0111,-0.0058,-0.0144,-0.0108,-0.0115,-0.0190
8/4/10,-0.0042,-0.0062,-0.0062,-0.0056,-0.0107,-0.0228
9/4/10,-0.0037,0.0028,-0.0024,0.0007,0.0016,0.0451
12/4/10,-0.0035,0.0028,0.0037,-0.0014,0.0087,-0.0097
13/4/10,-0.0001,-0.0002,0.0055,-0.0002,-0.0165,0.0397
14/4/10,0.0213,0.0154,0.0111,0.0143,0.0212,0.0142
15/4/10,0.0002,0.0084,-0.0011,0.0054,0.0017,-0.0528
16/4/10,-0.0243,-0.0180,-0.0196,-0.0153,-0.0140,0.0125
